sim_time_s,robot_obstacle_center_distance_m,estimated_clearance_m,encounter_id
61.14,8.523127411990187,8.218127411990187,
61.16,8.507128458291662,8.202128458291662,
61.18,8.491129519629661,8.186129519629661,
61.2,8.475130596089357,8.170130596089358,
61.22,8.459131687756557,8.154131687756557,
61.24,8.44313279471769,8.13813279471769,
61.26,8.427133919536875,8.122133919536875,
61.28,8.41113519993734,8.10613519993734,
61.3,8.395136713442886,8.090136713442886,
61.32,8.37913845775581,8.07413845775581,
61.34,8.363140430586473,8.058140430586473,
61.36,8.347142629653336,8.042142629653336,
61.38,8.331145052682986,8.026145052682987,
61.4,8.315147697410298,8.010147697410298,
61.42,8.29915056157845,7.994150561578451,
61.44,8.283153642939089,7.978153642939089,
61.46,8.267156939252311,7.962156939252312,
61.48,8.251160448286855,7.9461604482868555,
61.5,8.235164167820098,7.930164167820099,
61.52,8.21916809563821,7.91416809563821,
61.54,8.203172229536188,7.898172229536188,
61.56,8.187176567317998,7.882176567317997,
61.58,8.171181106796638,7.866181106796637,
61.6,8.155185845794207,7.850185845794207,
61.62,8.13919078214207,7.834190782142069,
61.64,8.123195913680858,7.818195913680857,
61.66,8.10720123826064,7.802201238260639,
61.68,8.091206753740972,7.786206753740971,
61.7,8.075212457991027,7.770212457991026,
61.72,8.059218348889683,7.754218348889682,
61.74,8.043224424325583,7.738224424325582,
61.76,8.027230682197322,7.7222306821973214,
61.78,8.011237120413437,7.706237120413436,
61.8,7.99524373689262,7.6902437368926195,
61.82,7.979250529563759,7.674250529563758,
61.84,7.963257496366026,7.6582574963660255,
61.86,7.947264635249068,7.6422646352490675,
61.88,7.931271944173004,7.626271944173004,
61.9,7.9152794211086395,7.610279421108639,
61.92,7.899287064037494,7.594287064037493,
61.94,7.883294870951959,7.578294870951958,
61.96,7.867302839855399,7.562302839855398,
61.98,7.851310968762283,7.546310968762282,
62.0,7.8353192556982485,7.530319255698248,
62.02,7.81932769870027,7.514327698700269,
62.04,7.8033362958167745,7.498336295816774,
62.06,7.787345045107725,7.482345045107724,
62.08,7.771353944644788,7.466353944644787,
62.1,7.755362992511405,7.450362992511405,
62.12,7.739372186802968,7.4343721868029675,
62.14,7.723381525626899,7.418381525626899,
62.16,7.707391007102829,7.402391007102828,
62.18,7.691400629362677,7.386400629362677,
62.2,7.6754103905508115,7.370410390550811,
62.22,7.659420288824177,7.354420288824176,
62.24,7.6434303223523985,7.338430322352398,
62.26,7.627440489317986,7.3224404893179855,
62.28,7.611450787916366,7.306450787916366,
62.3,7.595461216356144,7.290461216356143,
62.32,7.579471772859147,7.274471772859147,
62.34,7.563482455660611,7.2584824556606105,
62.36,7.547493263009323,7.242493263009322,
62.38,7.531504193167733,7.226504193167733,
62.4,7.515515244412155,7.2105152444121545,
62.42,7.499526414270473,7.194526414270473,
62.44,7.483537658961759,7.178537658961758,
62.46,7.4675489540824955,7.162548954082495,
62.48,7.451560299957325,7.146560299957325,
62.5,7.435571696913646,7.130571696913646,
62.52,7.419583145281689,7.114583145281689,
62.54,7.40359464539453,7.098594645394529,
62.56,7.387606197588134,7.082606197588134,
62.58,7.371617802201388,7.066617802201387,
62.6,7.355629459576086,7.0506294595760854,
62.62,7.339641170057061,7.034641170057061,
62.64,7.323652933992104,7.0186529339921035,
62.66,7.30766475173207,7.00266475173207,
62.68,7.291676623630889,6.986676623630888,
62.7,7.275688550045593,6.970688550045592,
62.72,7.259700531336378,6.9547005313363774,
62.74,7.2437125678665835,6.938712567866583,
62.76,7.227724660002806,6.922724660002805,
62.78,7.211736808114848,6.9067368081148475,
62.8,7.195749012575837,6.890749012575837,
62.82,7.179761273762187,6.874761273762187,
62.84,7.1637735920537,6.8587735920537,
62.86,7.147785967833565,6.8427859678335645,
62.88,7.131798401488399,6.826798401488398,
62.9,7.115810893408298,6.810810893408298,
62.92,7.099823443986854,6.794823443986854,
62.94,7.083836053621253,6.778836053621252,
62.96,7.067848722712222,6.762848722712222,
62.98,7.051861451664163,6.746861451664162,
63.0,7.035874240885119,6.730874240885118,
63.02,7.0198870907868685,6.714887090786868,
63.04,7.003900001784946,6.698900001784946,
63.06,6.987912974298677,6.682912974298676,
63.08,6.971926008751245,6.666926008751244,
63.1,6.95593910556971,6.65093910556971,
63.12,6.9399522651850765,6.634952265185076,
63.14,6.923965488032313,6.6189654880323125,
63.16,6.907978774550434,6.602978774550434,
63.18,6.891992125182506,6.586992125182506,
63.2,6.876005540375726,6.571005540375725,
63.22,6.860019020581453,6.555019020581453,
63.24,6.844032566255257,6.539032566255257,
63.26,6.828046177856991,6.52304617785699,
63.28,6.81205985585079,6.507059855850789,
63.3,6.796073600705195,6.491073600705194,
63.32,6.780087412893121,6.47508741289312,
63.34,6.7641012928919855,6.459101292891985,
63.36,6.748115241183723,6.4431152411837225,
63.38,6.732129258254827,6.427129258254826,
63.4,6.716143344596429,6.411143344596429,
63.42,6.700157500704347,6.395157500704347,
63.44,6.684171727079146,6.379171727079146,
63.46,6.668186024226177,6.363186024226176,
63.48,6.6522003926556525,6.347200392655652,
63.5,6.636214832882699,6.331214832882698,
63.52,6.62022934542741,6.31522934542741,
63.54,6.604243930814932,6.2992439308149315,
63.56,6.588258589575479,6.283258589575478,
63.58,6.572273322244439,6.267273322244439,
63.6,6.556288129362401,6.2512881293624005,
63.62,6.5403030114752685,6.235303011475268,
63.64,6.524317969134251,6.21931796913425,
63.66,6.508333002896016,6.203333002896016,
63.68,6.492348113322667,6.187348113322666,
63.7,6.4763633009818795,6.171363300981879,
63.72,6.4603785664469475,6.155378566446947,
63.74,6.44439391029683,6.139393910296829,
63.76,6.428409333116269,6.1234093331162684,
63.78,6.412424835495806,6.107424835495806,
63.8,6.396440418031901,6.0914404180319,
63.82,6.380456081326974,6.075456081326974,
63.84,6.364471825989508,6.059471825989507,
63.86,6.348487652634113,6.043487652634113,
63.88,6.3325035618815795,6.027503561881579,
63.9,6.31651955435901,6.011519554359009,
63.92,6.3005356306998275,5.995535630699827,
63.94,6.284551757701416,5.979551757701415,
63.96,6.268567874936979,5.963567874936978,
63.98,6.252583978005806,5.947583978005805,
64.0,6.236600063546148,5.931600063546147,
64.02,6.220616128196432,5.915616128196431,
64.04,6.204632168595269,5.899632168595268,
64.06,6.1886481813814544,5.883648181381454,
64.08,6.172664163193964,5.867664163193964,
64.1,6.1566801106719815,5.851680110671981,
64.12,6.140696020454855,5.835696020454854,
64.14,6.124711889182192,5.819711889182192,
64.16,6.108727713493735,5.803727713493735,
64.18,6.092743490029468,5.7877434900294675,
64.2,6.076759215429628,5.771759215429627,
64.22,6.060774886334604,5.755774886334604,
64.24,6.044790499385055,5.739790499385054,
64.26,6.028806051221851,5.7238060512218505,
64.28,6.012821538486116,5.707821538486115,
64.3,5.9968369578191885,5.691836957819188,
64.32,5.98085230586265,5.67585230586265,
64.34,5.9648675792583505,5.65986757925835,
64.36,5.948882774648401,5.6438827746484,
64.38,5.932897888675154,5.627897888675154,
64.4,5.9169129179812,5.6119129179812,
64.42,5.900927859209457,5.595927859209456,
64.44,5.88494270900307,5.5799427090030695,
64.46,5.868957464005483,5.563957464005482,
64.48,5.852972120860405,5.547972120860404,
64.5,5.836986676211865,5.531986676211864,
64.52,5.821001126704157,5.516001126704157,
64.54,5.805015468981871,5.5000154689818705,
64.56,5.789029699689942,5.484029699689941,
64.58,5.773043815473573,5.468043815473572,
64.6,5.757057812978286,5.4520578129782855,
64.62,5.741071688849922,5.436071688849921,
64.64,5.725085439734679,5.420085439734678,
64.66,5.709099062279043,5.404099062279043,
64.68,5.693112553129836,5.388112553129836,
64.7,5.677125908934275,5.372125908934274,
64.72,5.661139126339867,5.356139126339866,
64.74,5.6451522019944775,5.340152201994477,
64.76,5.629165132546322,5.324165132546321,
64.78,5.613177914644031,5.30817791464403,
64.8,5.597190544936543,5.292190544936543,
64.82,5.581203020073192,5.276203020073192,
64.84,5.565215336703669,5.260215336703668,
64.86,5.5492274914781134,5.244227491478113,
64.88,5.533239481046971,5.228239481046971,
64.9,5.517251302061118,5.212251302061118,
64.92,5.50126295117186,5.196262951171859,
64.94,5.485274425030862,5.180274425030861,
64.96,5.4692857929891545,5.164285792989154,
64.98,5.453297231467602,5.148297231467601,
65.0,5.437308749194832,5.132308749194832,
65.02,5.421054428149947,5.116054428149947,
65.04,5.404622729334294,5.0996227293342935,
65.06,5.388190884699719,5.083190884699718,
65.08,5.371836685771492,5.0668366857714915,
65.1,5.355800756674301,5.050800756674301,
65.12,5.339811980398875,5.0348119803988745,
65.14,5.323823286031583,5.018823286031583,
65.16,5.307834674313368,5.002834674313368,
65.18,5.291846145993806,4.986846145993805,
65.2,5.2758577018293975,4.970857701829397,
65.22,5.259869342586594,4.954869342586593,
65.24,5.243881069044223,4.938881069044222,
65.26,5.227892881987324,4.922892881987323,
65.28,5.211461678417726,4.906461678417726,
65.3,5.195030326556146,4.890030326556145,
65.32,5.1785988235868565,4.873598823586856,
65.34,5.162203058238509,4.857203058238508,
65.36,5.1461205500851595,4.841120550085159,
65.38,5.130131904880079,4.825131904880078,
65.4,5.11414334884728,4.80914334884728,
65.42,5.098154882826522,4.793154882826522,
65.44,5.082166507665571,4.77716650766557,
65.46,5.066178224225553,4.761178224225552,
65.48,5.05019003337858,4.745190033378579,
65.5,5.0342019360065455,4.729201936006545,
65.52,5.01801466868543,4.713014668685429,
65.54,5.001583959212975,4.696583959212974,
65.56,4.985153356866911,4.68015335686691,
65.58,4.968722862709971,4.66372286270997,
65.6,4.952462840140456,4.647462840140455,
65.62,4.9364684817992,4.6314684817992,
65.64,4.920481086814043,4.615481086814042,
65.66,4.904493792967083,4.599493792967082,
65.68,4.888506601245667,4.5835066012456664,
65.7,4.872519512659138,4.567519512659137,
65.72,4.856532528222181,4.551532528222181,
65.74,4.840545648966283,4.535545648966282,
65.76,4.824558875940714,4.519558875940714,
65.78,4.808572210202396,4.503572210202395,
65.8,4.792585652825404,4.487585652825404,
65.82,4.776599204898579,4.471599204898578,
65.84,4.760612867524362,4.455612867524361,
65.86,4.744626641819804,4.439626641819803,
65.88,4.728640528917956,4.4236405289179555,
65.9,4.71265452996644,4.40765452996644,
65.92,4.696668646128714,4.391668646128713,
65.94,4.680682878584471,4.37568287858447,
65.96,4.664697228529292,4.359697228529291,
65.98,4.648711697175205,4.3437116971752046,
66.0,4.637518942775261,4.332518942775261,
66.02,4.656679909890098,4.351679909890097,
66.04,4.680633989325441,4.375633989325441,
66.06,4.704588517102529,4.399588517102528,
66.08,4.728543486407542,4.423543486407541,
66.1,4.752498890563926,4.447498890563925,
66.12,4.776454723028963,4.4714547230289625,
66.14,4.800410977390338,4.495410977390337,
66.16,4.824367647363116,4.519367647363115,
66.18,4.848324726786393,4.543324726786392,
66.2,4.872282209620306,4.567282209620306,
66.22,4.896240089943194,4.591240089943193,
66.24,4.920198361948567,4.615198361948567,
66.26,4.944157019942441,4.639157019942441,
66.28,4.968116058340511,4.663116058340511,
66.3,4.992075471665652,4.6870754716656515,
66.32,5.016035254545264,4.711035254545264,
66.34,5.039995401708843,4.734995401708843,
66.36,5.063955907985541,4.75895590798554,
66.38,5.087916768301846,4.782916768301845,
66.4,5.111877977679321,4.806877977679321,
66.42,5.135839531232314,4.830839531232313,
66.44,5.159801424165904,4.854801424165903,
66.46,5.183763651773739,4.878763651773738,
66.48,5.207726209436033,4.902726209436032,
66.5,5.2316890926175414,4.926689092617541,
66.52,5.255652296865707,4.950652296865706,
66.54,5.27961583983117,4.974615839831169,
66.56,5.303579919209372,4.998579919209371,
66.58,5.327544575411584,5.022544575411583,
66.6,5.351509799105822,5.046509799105821,
66.62,5.3754755810819015,5.070475581081901,
66.64,5.399441912248625,5.094441912248624,
66.66,5.423408783631264,5.1184087836312635,
66.68,5.447376181376581,5.14237618137658,
66.7,5.471343933202324,5.166343933202324,
66.72,5.495311955104931,5.190311955104931,
66.74,5.5192802435659,5.2142802435658995,
66.76,5.543248795127532,5.238248795127531,
66.78,5.56721760639163,5.262217606391629,
66.8,5.591186674018236,5.286186674018236,
66.82,5.6151561047402545,5.310156104740254,
66.84,5.6391260256804925,5.334126025680492,
66.86,5.663096429061204,5.358096429061203,
66.88,5.687067212472424,5.382067212472424,
66.9,5.711038233397652,5.406038233397651,
66.92,5.735009484205954,5.430009484205954,
66.94,5.758980545820979,5.453980545820978,
66.96,5.782951115584048,5.477951115584047,
66.98,5.806921171205656,5.501921171205655,
67.0,5.83089094530065,5.52589094530065,
67.02,5.854861161301963,5.549861161301963,
67.04,5.8786545722392844,5.573654572239284,
67.06,5.902182499418139,5.597182499418138,
67.08,5.92571085278293,5.6207108527829295,
67.1,5.949429141270586,5.644429141270585,
67.12,5.97339801123514,5.66839801123514,
67.14,5.997370982660564,5.692370982660563,
67.16,6.0213443909680615,5.716344390968061,
67.18,6.045318229053479,5.740318229053479,
67.2,6.06929248988536,5.764292489885359,
67.22,6.093267166503627,5.788267166503626,
67.24,6.117242252018119,5.812242252018119,
67.26,6.14121773960725,5.83621773960725,
67.28,6.165193622516642,5.8601936225166416,
67.3,6.189169894057911,5.88416989405791,
67.32,6.213146547607327,5.908146547607326,
67.34,6.237123576604613,5.932123576604613,
67.36,6.2611009745517,5.956100974551699,
67.38,6.285078735011606,5.980078735011605,
67.4,6.309056851607219,6.004056851607219,
67.42,6.33303531802019,6.02803531802019,
67.44,6.357014127989855,6.052014127989854,
67.46,6.380993275312101,6.075993275312101,
67.48,6.40497275383841,6.09997275383841,
67.5,6.4289525574746555,6.123952557474655,
67.52,6.452932680180293,6.1479326801802925,
67.54,6.476913115967277,6.171913115967277,
67.56,6.500893858899036,6.195893858899035,
67.58,6.524874903089665,6.219874903089664,
67.6,6.5488562427028985,6.243856242702898,
67.62,6.572837871951274,6.267837871951273,
67.64,6.596819785095185,6.291819785095185,
67.66,6.62080197644208,6.31580197644208,
67.68,6.644784440345596,6.339784440345595,
67.7,6.668767171204695,6.363767171204694,
67.72,6.6927501634629225,6.387750163462922,
67.74,6.716733411607569,6.411733411607568,
67.76,6.740716910168906,6.435716910168906,
67.78,6.764700653719437,6.459700653719437,
67.8,6.788684636873141,6.48368463687314,
67.82,6.812668854284768,6.507668854284767,
67.84,6.836653300649112,6.531653300649111,
67.86,6.86063797070029,6.555637970700289,
67.88,6.8846228592111025,6.579622859211102,
67.9,6.9086079609924,6.6036079609924,
67.92,6.93259327089228,6.627593270892279,
67.94,6.956578783795651,6.65157878379565,
67.96,6.980564494623415,6.675564494623415,
67.98,7.004550398332029,6.699550398332028,
68.0,7.028536489912708,6.723536489912707,
68.02,7.052522764391019,6.747522764391018,
68.04,7.076509216826237,6.771509216826236,
68.06,7.100495842310701,6.7954958423107,
68.08,7.124482635969385,6.8194826359693845,
68.1,7.148469592959276,6.843469592959275,
68.12,7.172456708468879,6.867456708468878,
68.14,7.196443977717632,6.891443977717631,
68.16,7.22043139595551,6.915431395955509,
68.18,7.244418958462438,6.939418958462437,
68.2,7.268406658229654,6.963406658229653,
68.22,7.292394414594956,6.987394414594956,
68.24,7.316382187683179,7.011382187683179,
68.26,7.340370010856865,7.035370010856864,
68.28,7.364357968313837,7.0593579683138366,
68.3,7.388346059462249,7.083346059462248,
68.32,7.412334279724835,7.107334279724834,
68.34,7.436322624551346,7.131322624551346,
68.36,7.460311089418016,7.155311089418015,
68.38,7.484299669827239,7.179299669827238,
68.4,7.508288361307124,7.2032883613071235,
68.42,7.532277159411062,7.227277159411061,
68.44,7.556266059717378,7.251266059717377,
68.46,7.5802550578289045,7.275255057828904,
68.48,7.604244149372624,7.2992441493726234,
68.5,7.628233329999206,7.323233329999205,
68.52,7.652222595382804,7.347222595382803,
68.54,7.676211941220555,7.371211941220555,
68.56,7.700201363232228,7.3952013632322275,
68.58,7.724190857159986,7.419190857159985,
68.6,7.748180416066252,7.443180416066252,
68.62,7.772170031014943,7.467170031014942,
68.64,7.79615970115317,7.491159701153169,
68.66,7.8201494259730415,7.515149425973041,
68.68,7.844139204972874,7.539139204972874,
68.7,7.8681290376570745,7.563129037657074,
68.72,7.892118923536064,7.587118923536063,
68.74,7.916108862126243,7.611108862126242,
68.76,7.940098852949839,7.635098852949838,
68.78,7.964088895534796,7.659088895534795,
68.8,7.988078989414786,7.683078989414786,
68.82,8.012069134129037,7.7070691341290365,
68.84,8.036059329222294,7.731059329222293,
68.86,8.060049574244667,7.755049574244667,
68.88,8.084039868751672,7.7790398687516715,
68.9,8.108030212304065,7.803030212304065,
68.92,8.132020604467769,7.827020604467768,
68.94,8.156011044813825,7.851011044813824,
68.96,8.18000153291829,7.875001532918289,
68.98,8.20399206836223,7.8989920683622294,
69.0,8.227982650731501,7.922982650731502,
69.02,8.251973279616886,7.946973279616886,
69.04,8.27596395461384,7.97096395461384,
69.06,8.299954675322487,7.994954675322488,
69.08,8.323945441347613,8.018945441347613,
69.1,8.3479362522985,8.0429362522985,
69.12,8.371927107788963,8.066927107788963,
69.14,8.395918007437153,8.090918007437153,
69.16,8.41990895086563,8.11490895086563,
69.18,8.443899937701234,8.138899937701234,
69.2,8.467890967122058,8.162890967122058,
69.22,8.491882035675918,8.186882035675918,
69.24,8.515873140649155,8.210873140649156,
69.26,8.539864282486825,8.234864282486825,
69.28,8.56385546694385,8.25885546694385,
69.3,8.58784669396361,8.28284669396361,
69.32,8.611837963190379,8.306837963190379,
69.34,8.635829274272423,8.330829274272423,
69.36,8.659820626861825,8.354820626861825,
69.38,8.683812020614589,8.378812020614589,
69.4,8.7078034551905,8.4028034551905,
69.42,8.731794930253015,8.426794930253015,
69.44,8.755786445469363,8.450786445469364,
69.46,8.77977800051034,8.47477800051034,
69.48,8.803769595050403,8.498769595050403,
69.5,8.827761228767473,8.522761228767473,
69.52,8.851752901343007,8.546752901343007,
69.54,8.875744612461908,8.570744612461908,
69.56,8.89973636181244,8.59473636181244,
69.58,8.923728149086244,8.618728149086245,
69.6,8.947719973978286,8.642719973978286,
69.62,8.97171183618677,8.66671183618677,
69.64,8.99570373541309,8.69070373541309,
69.66,9.019695671361891,8.714695671361891,
69.68,9.043687643740892,8.738687643740892,
69.7,9.06767965226093,8.76267965226093,
69.72,9.091671696635878,8.786671696635878,
69.74,9.11566377658262,8.81066377658262,
69.76,9.139655891821066,8.834655891821066,
69.78,9.163648042073971,8.858648042073971,
69.8,9.18764022706704,8.882640227067041,
69.82,9.21163244652885,8.90663244652885,
69.84,9.235624700190746,8.930624700190746,
69.86,9.259616987786885,8.954616987786885,
69.88,9.283609309054185,8.978609309054185,
69.9,9.30760166373226,9.00260166373226,
69.92,9.331594051563393,9.026594051563393,
69.94,9.355586472292531,9.050586472292531,
69.96,9.37957892566722,9.07457892566722,
69.98,9.403571411437586,9.098571411437586,
70.0,9.427563929356271,9.122563929356271,
70.02,9.451556479178475,9.146556479178475,
70.04,9.475549060661864,9.170549060661864,
70.06,9.499541673566505,9.194541673566505,
70.08,9.523534317654958,9.218534317654958,
70.1,9.5475269926921,9.2425269926921,
70.12,9.571519698445234,9.266519698445235,
70.14,9.595512434683908,9.290512434683908,
70.16,9.61950520118004,9.31450520118004,
70.18,9.643497997707799,9.3384979977078,
70.2,9.667490824043561,9.362490824043562,
70.22,9.69148367996595,9.38648367996595,
70.24,9.715476564949721,9.410476564949722,
70.26,9.73946947625986,9.43446947625986,
70.28,9.763462410294778,9.458462410294779,
70.3,9.787455363469185,9.482455363469185,
70.32,9.811448332208645,9.506448332208645,
70.34,9.835441312949373,9.530441312949373,
70.36,9.85943430213809,9.554434302138091,
70.38,9.883427296232002,9.578427296232002,
70.4,9.90742029169856,9.60242029169856,
70.42,9.931413285015408,9.626413285015408,
70.44,9.955406272670231,9.650406272670232,
70.46,9.979399251160675,9.674399251160676,
70.48,10.003392216994198,9.698392216994199,
70.5,10.027385166687925,9.722385166687925,
70.52,10.051378096768627,9.746378096768627,
70.54,10.075371003772556,9.770371003772556,
70.56,10.099363884245268,9.794363884245268,
70.58,10.123356734741666,9.818356734741666,
70.6,10.147349551825743,9.842349551825743,
70.62,10.171342332070603,9.866342332070603,
70.64,10.19533507205823,9.89033507205823,
70.66,10.219327768379513,9.914327768379513,
70.68,10.243320417634076,9.938320417634076,
70.7,10.267313016430144,9.962313016430144,
70.72,10.291305561384519,9.986305561384519,
70.74,10.315298049122479,10.01029804912248,
70.76,10.339290476277643,10.034290476277643,
70.78,10.36328283949184,10.05828283949184,
70.8,10.387275135415136,10.082275135415136,
70.82,10.411267360705661,10.106267360705662,
70.84,10.43525951214479,10.130259512144791,
70.86,10.459251637479802,10.154251637479803,
70.88,10.483243777730625,10.178243777730625,
70.9,10.507235932795123,10.202235932795123,
70.92,10.531228102572038,10.226228102572039,
70.94,10.555220286961047,10.250220286961047,
70.96,10.579212485862744,10.274212485862744,
70.98,10.603204699178619,10.29820469917862,
71.0,10.627196926811019,10.322196926811019,
71.02,10.651189168663212,10.346189168663212,
71.04,10.675181426503737,10.370181426503738,
71.06,10.699173761168309,10.39417376116831,
71.08,10.723166200186665,10.418166200186665,
71.1,10.747158722843432,10.442158722843432,
71.12,10.771151265181159,10.466151265181159,
71.14,10.795143821790383,10.490143821790383,
71.16,10.81913640564294,10.51413640564294,
71.18,10.843129080233302,10.538129080233302,
71.2,10.867121851828333,10.562121851828334,
71.22,10.891114706029219,10.58611470602922,
71.24,10.915107582766984,10.610107582766984,
71.26,10.939100473939629,10.634100473939629,
71.28,10.963093379452312,10.658093379452312,
71.3,10.987086313376006,10.682086313376006,
71.32,11.011079332795807,10.706079332795808,
71.34,11.035072441508502,10.730072441508502,
71.36,11.059065619618316,10.754065619618316,
71.38,11.083058815524284,10.778058815524284,
71.4,11.107052025911509,10.80205202591151,
71.42,11.130689775844411,10.825689775844411,
71.44,11.15423867197836,10.84923867197836,
71.46,11.177808578198372,10.872808578198372,
71.48,11.201678319289677,10.896678319289677,
71.5,11.225671601713554,10.920671601713554,
71.52,11.249664902478651,10.944664902478651,
71.54,11.273658273153172,10.968658273153173,
71.56,11.297651726230919,10.99265172623092,
71.58,11.321645220623003,11.016645220623003,
71.6,11.34563872911986,11.04063872911986,
71.62,11.369632251633222,11.064632251633222,
71.64,11.39362578807296,11.08862578807296,
71.66,11.417574903541034,11.112574903541034,
71.68,11.441124213004437,11.136124213004438,
71.7,11.464673691011185,11.159673691011186,
71.72,11.488289292021763,11.183289292021763,
71.74,11.512225891875802,11.207225891875803,
71.76,11.536219946150052,11.231219946150052,
71.78,11.560214015546748,11.255214015546748,
71.8,11.584208099969542,11.279208099969543,
71.82,11.60440255536038,11.29940255536038,
71.84,11.62439704839505,11.31939704839505,
71.86,11.644391560344047,11.339391560344048,
71.88,11.6643860911103,11.3593860911103,
71.9,11.684380640597592,11.379380640597592,
71.92,11.704375208709251,11.399375208709252,
71.94,11.724369795350361,11.419369795350361,
71.96,11.744364400426269,11.43936440042627,
71.98,11.764359023842994,11.459359023842994,
72.0,11.779021759284465,11.474021759284465,
72.02,11.764359023843028,11.459359023843028,
72.04,11.744364400426297,11.439364400426298,
72.06,11.72436979535039,11.41936979535039,
72.08,11.704375208709287,11.399375208709287,
72.1,11.684380640597618,11.379380640597619,
72.12,11.664386091110671,11.359386091110672,
72.14,11.644391560344406,11.339391560344406,
72.16,11.624397048395421,11.319397048395421,
72.18,11.604402555360947,11.299402555360947,
72.2,11.58440808133897,11.27940808133897,
72.22,11.564413626428083,11.259413626428083,
72.24,11.544419190727602,11.239419190727602,
72.26,11.524424774337469,11.219424774337469,
72.28,11.504430377358426,11.199430377358427,
72.3,11.484435999891826,11.179435999891826,
72.32,11.464441642039754,11.159441642039754,
72.34,11.444447303905086,11.139447303905087,
72.36,11.424452985591401,11.119452985591401,
72.38,11.404458687202997,11.099458687202997,
72.4,11.384464408844682,11.079464408844682,
72.42,11.364470150622042,11.059470150622042,
72.44,11.34447591264165,11.03947591264165,
72.46,11.324481695010638,11.019481695010638,
72.48,11.304487497837057,10.999487497837057,
72.5,11.284493321229709,10.97949332122971,
72.52,11.2644991652981,10.9594991652981,
72.54,11.244505030152519,10.93950503015252,
72.56,11.224510915904041,10.919510915904041,
72.58,11.204516822664523,10.899516822664523,
72.6,11.18452275054667,10.87952275054667,
72.62,11.164528699663911,10.859528699663912,
72.64,11.144534670130595,10.839534670130595,
72.66,11.124540662061804,10.819540662061804,
72.68,11.104546675573465,10.799546675573465,
72.7,11.08455271078239,10.77955271078239,
72.72,11.064558767806195,10.759558767806196,
72.74,11.044564846763345,10.739564846763345,
72.76,11.024570947773162,10.719570947773162,
72.78,11.004577070955872,10.699577070955872,
72.8,10.984583216432533,10.679583216432533,
72.82,10.964589384325116,10.659589384325116,
72.84,10.944595574756448,10.639595574756449,
72.86,10.924601787850309,10.619601787850309,
72.88,10.90460802373133,10.59960802373133,
72.9,10.884614282525089,10.579614282525089,
72.92,10.864620564358086,10.559620564358086,
72.94,10.844626869357754,10.539626869357754,
72.96,10.824633197652465,10.519633197652466,
72.98,10.804639549371519,10.499639549371519,
73.0,10.784645924645222,10.479645924645222,
73.02,10.764652323604814,10.459652323604814,
73.04,10.744658746382504,10.439658746382504,
73.06,10.724665193111498,10.419665193111499,
73.08,10.704671663926035,10.399671663926036,
73.1,10.684678158961292,10.379678158961292,
73.12,10.664684678353497,10.359684678353497,
73.14,10.644691222239903,10.339691222239903,
73.16,10.62469779075879,10.31969779075879,
73.18,10.604704384049478,10.299704384049479,
73.2,10.584711002252318,10.279711002252318,
73.22,10.564717645508798,10.259717645508799,
73.24,10.544724313961382,10.239724313961382,
73.26,10.524731007753672,10.219731007753673,
73.28,10.50473772703038,10.19973772703038,
73.3,10.484744471937253,10.179744471937253,
73.32,10.464751242621217,10.159751242621217,
73.34,10.44475803923027,10.139758039230271,
73.36,10.424764861913626,10.119764861913627,
73.38,10.404771710821556,10.099771710821557,
73.4,10.384778586105522,10.079778586105522,
73.42,10.364785487918207,10.059785487918207,
73.44,10.34479241641338,10.03979241641338,
73.46,10.324799371746051,10.019799371746052,
73.48,10.304806354072426,9.999806354072426,
73.5,10.284813363549938,9.979813363549939,
73.52,10.264820400337232,9.959820400337232,
73.54,10.244827464594179,9.93982746459418,
73.56,10.224834556481937,9.919834556481938,
73.58,10.204841676162898,9.899841676162898,
73.6,10.184848823800735,9.879848823800735,
73.62,10.164855999560395,9.859855999560395,
73.64,10.14486320360816,9.83986320360816,
73.66,10.124870436111602,9.819870436111602,
73.68,10.104877697239614,9.799877697239614,
73.7,10.084884987162441,9.779884987162442,
73.72,10.064892306051686,9.759892306051686,
73.74,10.044899654080302,9.739899654080302,
73.76,10.024907031422597,9.719907031422597,
73.78,10.004914438254346,9.699914438254346,
73.8,9.984921874752642,9.679921874752642,
73.82,9.964929341096084,9.659929341096085,
73.84,9.944936837464647,9.639936837464647,
73.86,9.924944364039789,9.619944364039789,
73.88,9.904951921004411,9.599951921004411,
73.9,9.884959508542892,9.579959508542892,
73.92,9.86496712684115,9.55996712684115,
73.94,9.844974776086548,9.539974776086549,
73.96,9.824982456468025,9.519982456468025,
73.98,9.804990168176014,9.499990168176014,
74.0,9.784997911402547,9.479997911402547,
74.02,9.765005686341217,9.460005686341217,
74.04,9.745013493187185,9.440013493187186,
74.06,9.72502133213723,9.42002133213723,
74.08,9.70502920338976,9.40002920338976,
74.1,9.685037107144822,9.380037107144823,
74.12,9.665045043604087,9.360045043604087,
74.14,9.645053012970944,9.340053012970944,
74.16,9.625061015450434,9.320061015450435,
74.18,9.605069051249322,9.300069051249322,
74.2,9.585077120576099,9.280077120576099,
74.22,9.565085223641,9.260085223641001,
74.24,9.545093360656013,9.240093360656013,
74.26,9.525101531834878,9.220101531834878,
74.28,9.505109737393202,9.200109737393202,
74.3,9.485117977548361,9.180117977548361,
74.32,9.46512625251956,9.16012625251956,
