sim_time,obstacle_x,obstacle_y
33.965000000,1.035000000,0.000000000
33.968000000,1.032000000,0.000000000
33.978000000,1.022000000,0.000000000
33.989000000,1.011000000,0.000000000
33.998000000,1.002000000,0.000000000
34.011000000,0.989000000,0.000000000
34.021000000,0.979000000,0.000000000
34.034000000,0.966000000,0.000000000
34.047000000,0.953000000,0.000000000
34.060000000,0.940000000,0.000000000
34.073000000,0.927000000,0.000000000
34.084000000,0.916000000,0.000000000
34.093000000,0.907000000,0.000000000
34.105000000,0.895000000,0.000000000
34.121000000,0.879000000,0.000000000
34.132000000,0.868000000,0.000000000
34.138000000,0.862000000,0.000000000
34.152000000,0.848000000,0.000000000
34.161000000,0.839000000,0.000000000
34.173000000,0.827000000,0.000000000
34.181000000,0.819000000,0.000000000
34.198000000,0.802000000,0.000000000
34.204000000,0.796000000,0.000000000
34.217000000,0.783000000,0.000000000
34.229000000,0.771000000,0.000000000
34.243000000,0.757000000,0.000000000
34.255000000,0.745000000,0.000000000
34.269000000,0.731000000,0.000000000
34.281000000,0.719000000,0.000000000
34.295000000,0.705000000,0.000000000
34.308000000,0.692000000,0.000000000
34.322000000,0.678000000,0.000000000
34.330000000,0.670000000,0.000000000
34.343000000,0.657000000,0.000000000
34.350000000,0.650000000,0.000000000
34.359000000,0.641000000,0.000000000
34.368000000,0.632000000,0.000000000
34.377000000,0.623000000,0.000000000
34.387000000,0.613000000,0.000000000
34.398000000,0.602000000,0.000000000
34.407000000,0.593000000,0.000000000
34.417000000,0.583000000,0.000000000
34.421000000,0.579000000,0.000000000
34.431000000,0.569000000,0.000000000
34.440000000,0.560000000,0.000000000
34.449000000,0.551000000,0.000000000
34.462000000,0.538000000,0.000000000
34.472000000,0.528000000,0.000000000
34.483000000,0.517000000,0.000000000
34.490000000,0.510000000,0.000000000
34.501000000,0.499000000,0.000000000
34.511000000,0.489000000,0.000000000
34.523000000,0.477000000,0.000000000
34.528000000,0.472000000,0.000000000
34.536000000,0.464000000,0.000000000
34.550000000,0.450000000,0.000000000
34.565000000,0.435000000,0.000000000
34.575000000,0.425000000,0.000000000
34.583000000,0.417000000,0.000000000
34.586000000,0.414000000,0.000000000
34.588000000,0.412000000,0.000000000
34.590000000,0.410000000,0.000000000
34.593000000,0.407000000,0.000000000
34.596000000,0.404000000,0.000000000
34.604000000,0.396000000,0.000000000
34.612000000,0.388000000,0.000000000
34.617000000,0.383000000,0.000000000
34.621000000,0.379000000,0.000000000
34.627000000,0.373000000,0.000000000
34.639000000,0.361000000,0.000000000
34.646000000,0.354000000,0.000000000
34.660000000,0.340000000,0.000000000
34.677000000,0.323000000,0.000000000
34.693000000,0.307000000,0.000000000
34.709000000,0.291000000,0.000000000
34.718000000,0.282000000,0.000000000
34.734000000,0.266000000,0.000000000
34.748000000,0.252000000,0.000000000
34.759000000,0.241000000,0.000000000
34.766000000,0.234000000,0.000000000
34.777000000,0.223000000,0.000000000
34.786000000,0.214000000,0.000000000
34.790000000,0.210000000,0.000000000
34.794000000,0.206000000,0.000000000
34.804000000,0.196000000,0.000000000
34.814000000,0.186000000,0.000000000
34.822000000,0.178000000,0.000000000
34.830000000,0.170000000,0.000000000
34.838000000,0.162000000,0.000000000
34.852000000,0.148000000,0.000000000
34.862000000,0.138000000,0.000000000
34.871000000,0.129000000,0.000000000
34.880000000,0.120000000,0.000000000
34.890000000,0.110000000,0.000000000
34.902000000,0.098000000,0.000000000
34.911000000,0.089000000,0.000000000
34.918000000,0.082000000,0.000000000
34.925000000,0.075000000,0.000000000
34.936000000,0.064000000,0.000000000
34.946000000,0.054000000,0.000000000
34.950000000,0.050000000,0.000000000
34.964000000,0.036000000,0.000000000
34.977000000,0.023000000,0.000000000
34.989000000,0.011000000,0.000000000
34.994000000,0.006000000,0.000000000
35.011000000,-0.011000000,0.000000000
35.022000000,-0.022000000,0.000000000
35.029000000,-0.029000000,0.000000000
35.041000000,-0.041000000,0.000000000
35.055000000,-0.055000000,0.000000000
35.070000000,-0.070000000,0.000000000
35.083000000,-0.083000000,0.000000000
35.097000000,-0.097000000,0.000000000
35.111000000,-0.111000000,0.000000000
35.125000000,-0.125000000,0.000000000
35.136000000,-0.136000000,0.000000000
35.150000000,-0.150000000,0.000000000
35.164000000,-0.164000000,0.000000000
35.178000000,-0.178000000,0.000000000
35.189000000,-0.189000000,0.000000000
35.201000000,-0.201000000,0.000000000
35.210000000,-0.210000000,0.000000000
35.218000000,-0.218000000,0.000000000
35.228000000,-0.228000000,0.000000000
35.242000000,-0.242000000,0.000000000
35.255000000,-0.255000000,0.000000000
35.267000000,-0.267000000,0.000000000
35.282000000,-0.282000000,0.000000000
35.296000000,-0.296000000,0.000000000
35.300000000,-0.300000000,0.000000000
35.308000000,-0.308000000,0.000000000
35.312000000,-0.312000000,0.000000000
35.320000000,-0.320000000,0.000000000
35.325000000,-0.325000000,0.000000000
35.332000000,-0.332000000,0.000000000
35.338000000,-0.338000000,0.000000000
35.342000000,-0.342000000,0.000000000
35.348000000,-0.348000000,0.000000000
35.352000000,-0.352000000,0.000000000
35.355000000,-0.355000000,0.000000000
35.366000000,-0.366000000,0.000000000
35.380000000,-0.380000000,0.000000000
35.388000000,-0.388000000,0.000000000
35.398000000,-0.398000000,0.000000000
35.406000000,-0.406000000,0.000000000
35.422000000,-0.422000000,0.000000000
35.437000000,-0.437000000,0.000000000
35.452000000,-0.452000000,0.000000000
35.465000000,-0.465000000,0.000000000
35.474000000,-0.474000000,0.000000000
35.481000000,-0.481000000,0.000000000
35.495000000,-0.495000000,0.000000000
35.509000000,-0.509000000,0.000000000
35.523000000,-0.523000000,0.000000000
35.534000000,-0.534000000,0.000000000
35.543000000,-0.543000000,0.000000000
35.556000000,-0.556000000,0.000000000
35.571000000,-0.571000000,0.000000000
35.582000000,-0.582000000,0.000000000
35.594000000,-0.594000000,0.000000000
35.603000000,-0.603000000,0.000000000
35.612000000,-0.612000000,0.000000000
35.622000000,-0.622000000,0.000000000
35.640000000,-0.640000000,0.000000000
35.655000000,-0.655000000,0.000000000
35.666000000,-0.666000000,0.000000000
35.670000000,-0.670000000,0.000000000
35.683000000,-0.683000000,0.000000000
35.690000000,-0.690000000,0.000000000
35.703000000,-0.703000000,0.000000000
35.712000000,-0.712000000,0.000000000
35.724000000,-0.724000000,0.000000000
35.734000000,-0.734000000,0.000000000
35.744000000,-0.744000000,0.000000000
35.755000000,-0.755000000,0.000000000
35.769000000,-0.769000000,0.000000000
35.778000000,-0.778000000,0.000000000
35.791000000,-0.791000000,0.000000000
35.803000000,-0.803000000,0.000000000
35.808000000,-0.808000000,0.000000000
35.815000000,-0.815000000,0.000000000
35.826000000,-0.826000000,0.000000000
35.831000000,-0.831000000,0.000000000
35.844000000,-0.844000000,0.000000000
35.850000000,-0.850000000,0.000000000
35.858000000,-0.858000000,0.000000000
35.868000000,-0.868000000,0.000000000
35.879000000,-0.879000000,0.000000000
35.885000000,-0.885000000,0.000000000
35.894000000,-0.894000000,0.000000000
35.903000000,-0.903000000,0.000000000
35.913000000,-0.913000000,0.000000000
35.924000000,-0.924000000,0.000000000
35.930000000,-0.930000000,0.000000000
35.940000000,-0.940000000,0.000000000
