sim_time_s,robot_obstacle_center_distance_m,estimated_clearance_m,encounter_id
34.4,3.5464194877200725,3.2414194877200724,
34.42,3.5703546259418792,3.265354625941879,
34.44,3.594290587009243,3.289290587009243,
34.46,3.618227354591853,3.3132273545918527,
34.48,3.64216491278815,3.33716491278815,
34.5,3.6661032461113705,3.3611032461113703,
34.52,3.690042339476115,3.3850423394761147,
34.54,3.7139821781854634,3.4089821781854632,
34.56,3.7379227479185566,3.4329227479185564,
34.58,3.7618640347186285,3.4568640347186284,
34.6,3.785806024981597,3.4808060249815966,
34.62,3.8097487054449077,3.5047487054449076,
34.64,3.8336920631769913,3.528692063176991,
34.66,3.8576360855669383,3.552636085566938,
34.68,3.8815807603146655,3.5765807603146653,
34.7,3.9055260754214145,3.6005260754214143,
34.72,3.929472019180566,3.624472019180566,
34.74,3.953418580168857,3.648418580168857,
34.76,3.9773657472377937,3.6723657472377935,
34.78,4.0013135095055254,3.6963135095055253,
34.8,4.025261856348875,3.7202618563488747,
34.82,4.049210777395742,3.744210777395742,
34.84,4.0731602625177095,3.7681602625177093,
34.86,4.097110301822934,3.7921103018229334,
34.88,4.121060885649322,3.8160608856493217,
34.9,4.145012004557857,3.8400120045578565,
34.92,4.168963649326248,3.8639636493262475,
34.94,4.192915810942697,3.887915810942697,
34.96,4.21686846580875,3.9118684658087495,
34.98,4.24082154477411,3.9358215447741096,
35.0,4.26477503341941,3.9597750334194095,
35.02,4.288728925027116,3.983728925027116,
35.04,4.312683267167045,4.007683267167044,
35.06,4.336638083738302,4.031638083738302,
35.08,4.360593365225841,4.055593365225841,
35.1,4.384549048108244,4.079549048108244,
35.12,4.408505098119391,4.10350509811939,
35.14,4.432461508280972,4.127461508280971,
35.16,4.456418271711247,4.151418271711246,
35.18,4.4803753816225225,4.175375381622522,
35.2,4.5043328313186,4.1993328313186,
35.22,4.528290648873651,4.22329064887365,
35.24,4.552248887873435,4.247248887873434,
35.26,4.5762075427626385,4.271207542762638,
35.28,4.6001666070431595,4.295166607043159,
35.3,4.6241260743514285,4.319126074351428,
35.32,4.648085935629223,4.343085935629222,
35.34,4.67204612262434,4.367046122624339,
35.36,4.696006603975284,4.391006603975283,
35.38,4.719967393960864,4.414967393960864,
35.4,4.743928556110866,4.438928556110866,
35.42,4.767890090562989,4.462890090562988,
35.44,4.791851984353863,4.486851984353862,
35.46,4.815814163736307,4.510814163736306,
35.48,4.839776606652379,4.534776606652378,
35.5,4.863739307701044,4.558739307701043,
35.52,4.887702261538432,4.582702261538431,
35.54,4.911665478240365,4.606665478240364,
35.56,4.935629028572841,4.63062902857284,
35.58,4.959592917830576,4.654592917830575,
35.6,4.983557141124315,4.6785571411243145,
35.62,5.007521693658333,4.7025216936583325,
35.64,5.0314865707282035,4.726486570728203,
35.66,5.055451732796936,4.750451732796935,
35.68,5.07941711449385,4.77441711449385,
35.7,5.103382709942157,4.798382709942157,
35.72,5.127348532960508,4.822348532960508,
35.74,5.151314655328236,4.846314655328236,
35.76,5.175281081014233,4.870281081014232,
35.78,5.199247805823981,4.89424780582398,
35.8,5.2232148256398885,4.918214825639888,
35.82,5.247182136419562,4.942182136419562,
35.84,5.271149721914474,4.966149721914474,
35.86,5.295117504361407,4.9901175043614066,
35.88,5.319085467154346,5.014085467154345,
35.9,5.343053609258005,5.038053609258005,
35.92,5.367021998647999,5.062021998647999,
35.94,5.390990661084922,5.085990661084922,
35.96,5.414959592942936,5.109959592942936,
35.98,5.438928790660092,5.133928790660091,
36.0,5.45870426441693,5.1537042644169295,
36.02,5.446925124020504,5.141925124020504,
36.04,5.430952062480804,5.1259520624808035,
36.06,5.414979059833948,5.109979059833948,
36.08,5.399006112944893,5.094006112944893,
36.1,5.383033218828004,5.078033218828003,
36.12,5.367060439384674,5.062060439384673,
36.14,5.351087828315125,5.046087828315124,
36.16,5.3351153857915525,5.030115385791552,
36.18,5.319143037574111,5.014143037574111,
36.2,5.303170738086389,4.9981707380863885,
36.22,5.287198484227311,4.98219848422731,
36.24,5.271226272899144,4.966226272899143,
36.26,5.255254101007643,4.950254101007642,
